"PSPath","PSParentPath","PSChildName","PSDrive","PSProvider","PSIsContainer","Mode","ModeWithoutHardLink","BaseName","ResolvedTarget","Target","LinkType","Name","Parent","Root","Exists","FullName","Extension","CreationTime","CreationTimeUtc","LastAccessTime","LastAccessTimeUtc","LastWriteTime","LastWriteTimeUtc","LinkTarget","UnixFileMode","Attributes"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos\Sitting Angel.mp4","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos","Sitting Angel.mp4","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Sitting Angel","C:\GitRepos\alisoncreations\resources\videos\Sitting Angel.mp4",,,"Sitting Angel.mp4",,,"True","C:\GitRepos\alisoncreations\resources\videos\Sitting Angel.mp4",".mp4","24/09/2025 22:26:28","24/09/2025 21:26:28","24/09/2025 22:26:30","24/09/2025 21:26:30","24/09/2025 22:26:30","24/09/2025 21:26:30",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos\Sitting teddy small mix.mp4","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos","Sitting teddy small mix.mp4","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Sitting teddy small mix","C:\GitRepos\alisoncreations\resources\videos\Sitting teddy small mix.mp4",,,"Sitting teddy small mix.mp4",,,"True","C:\GitRepos\alisoncreations\resources\videos\Sitting teddy small mix.mp4",".mp4","24/09/2025 22:26:31","24/09/2025 21:26:31","24/09/2025 22:26:33","24/09/2025 21:26:33","24/09/2025 22:26:33","24/09/2025 21:26:33",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos\Snow scene mix.mp4","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos","Snow scene mix.mp4","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Snow scene mix","C:\GitRepos\alisoncreations\resources\videos\Snow scene mix.mp4",,,"Snow scene mix.mp4",,,"True","C:\GitRepos\alisoncreations\resources\videos\Snow scene mix.mp4",".mp4","24/09/2025 22:26:34","24/09/2025 21:26:34","24/09/2025 22:26:35","24/09/2025 21:26:35","24/09/2025 22:26:35","24/09/2025 21:26:35",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos\Teddy on bench mix.mp4","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos","Teddy on bench mix.mp4","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Teddy on bench mix","C:\GitRepos\alisoncreations\resources\videos\Teddy on bench mix.mp4",,,"Teddy on bench mix.mp4",,,"True","C:\GitRepos\alisoncreations\resources\videos\Teddy on bench mix.mp4",".mp4","24/09/2025 22:26:36","24/09/2025 21:26:36","24/09/2025 22:26:38","24/09/2025 21:26:38","24/09/2025 22:26:38","24/09/2025 21:26:38",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos\Teddy on heart Bench with flower.mp4","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos","Teddy on heart Bench with flower.mp4","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Teddy on heart Bench with flower","C:\GitRepos\alisoncreations\resources\videos\Teddy on heart Bench with flower.mp4",,,"Teddy on heart Bench with flower.mp4",,,"True","C:\GitRepos\alisoncreations\resources\videos\Teddy on heart Bench with flower.mp4",".mp4","24/09/2025 22:26:39","24/09/2025 21:26:39","24/09/2025 22:26:41","24/09/2025 21:26:41","24/09/2025 22:26:41","24/09/2025 21:26:41",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos\Teddy on Star Bench with flower.mp4","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos","Teddy on Star Bench with flower.mp4","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Teddy on Star Bench with flower","C:\GitRepos\alisoncreations\resources\videos\Teddy on Star Bench with flower.mp4",,,"Teddy on Star Bench with flower.mp4",,,"True","C:\GitRepos\alisoncreations\resources\videos\Teddy on Star Bench with flower.mp4",".mp4","24/09/2025 22:26:42","24/09/2025 21:26:42","24/09/2025 22:26:44","24/09/2025 21:26:44","24/09/2025 22:26:44","24/09/2025 21:26:44",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos\Teddy's with crystals blue.mp4","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos","Teddy's with crystals blue.mp4","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Teddy's with crystals blue","C:\GitRepos\alisoncreations\resources\videos\Teddy's with crystals blue.mp4",,,"Teddy's with crystals blue.mp4",,,"True","C:\GitRepos\alisoncreations\resources\videos\Teddy's with crystals blue.mp4",".mp4","24/09/2025 22:26:45","24/09/2025 21:26:45","24/09/2025 22:26:47","24/09/2025 21:26:47","24/09/2025 22:26:47","24/09/2025 21:26:47",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos\Teddy's with crystals pink.mp4","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos","Teddy's with crystals pink.mp4","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Teddy's with crystals pink","C:\GitRepos\alisoncreations\resources\videos\Teddy's with crystals pink.mp4",,,"Teddy's with crystals pink.mp4",,,"True","C:\GitRepos\alisoncreations\resources\videos\Teddy's with crystals pink.mp4",".mp4","24/09/2025 22:26:48","24/09/2025 21:26:48","24/09/2025 22:26:50","24/09/2025 21:26:50","24/09/2025 22:26:50","24/09/2025 21:26:50",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos\Tents with candel light mix (2).mp4","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos","Tents with candel light mix (2).mp4","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Tents with candel light mix (2)","C:\GitRepos\alisoncreations\resources\videos\Tents with candel light mix (2).mp4",,,"Tents with candel light mix (2).mp4",,,"True","C:\GitRepos\alisoncreations\resources\videos\Tents with candel light mix (2).mp4",".mp4","24/09/2025 22:26:51","24/09/2025 21:26:51","24/09/2025 22:26:53","24/09/2025 21:26:53","24/09/2025 22:26:53","24/09/2025 21:26:53",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos\Tents with candel light mix.mp4","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos","Tents with candel light mix.mp4","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Tents with candel light mix","C:\GitRepos\alisoncreations\resources\videos\Tents with candel light mix.mp4",,,"Tents with candel light mix.mp4",,,"True","C:\GitRepos\alisoncreations\resources\videos\Tents with candel light mix.mp4",".mp4","24/09/2025 22:26:53","24/09/2025 21:26:53","24/09/2025 22:26:54","24/09/2025 21:26:54","24/09/2025 22:26:54","24/09/2025 21:26:54",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos\Tents with candel light pink.mp4","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos","Tents with candel light pink.mp4","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Tents with candel light pink","C:\GitRepos\alisoncreations\resources\videos\Tents with candel light pink.mp4",,,"Tents with candel light pink.mp4",,,"True","C:\GitRepos\alisoncreations\resources\videos\Tents with candel light pink.mp4",".mp4","24/09/2025 22:26:55","24/09/2025 21:26:55","24/09/2025 22:26:57","24/09/2025 21:26:57","24/09/2025 22:26:57","24/09/2025 21:26:57",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos\Unicorn-Teddy set.mp4","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos","Unicorn-Teddy set.mp4","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Unicorn-Teddy set","C:\GitRepos\alisoncreations\resources\videos\Unicorn-Teddy set.mp4",,,"Unicorn-Teddy set.mp4",,,"True","C:\GitRepos\alisoncreations\resources\videos\Unicorn-Teddy set.mp4",".mp4","24/09/2025 22:26:57","24/09/2025 21:26:57","24/09/2025 22:26:59","24/09/2025 21:26:59","24/09/2025 22:26:59","24/09/2025 21:26:59",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos\Unicorn-Teddy- Star set.mp4","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos","Unicorn-Teddy- Star set.mp4","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Unicorn-Teddy- Star set","C:\GitRepos\alisoncreations\resources\videos\Unicorn-Teddy- Star set.mp4",,,"Unicorn-Teddy- Star set.mp4",,,"True","C:\GitRepos\alisoncreations\resources\videos\Unicorn-Teddy- Star set.mp4",".mp4","24/09/2025 22:27:00","24/09/2025 21:27:00","24/09/2025 22:27:02","24/09/2025 21:27:02","24/09/2025 22:27:02","24/09/2025 21:27:02",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos\Wooden house scene mix.mp4","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos","Wooden house scene mix.mp4","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Wooden house scene mix","C:\GitRepos\alisoncreations\resources\videos\Wooden house scene mix.mp4",,,"Wooden house scene mix.mp4",,,"True","C:\GitRepos\alisoncreations\resources\videos\Wooden house scene mix.mp4",".mp4","24/09/2025 22:27:03","24/09/2025 21:27:03","24/09/2025 22:27:05","24/09/2025 21:27:05","24/09/2025 22:27:05","24/09/2025 21:27:05",,"-1","Archive"
